年份,省市,类型,科类,专业,录取人数,最低分,平均分,最高分,备注
2024,河南,普招 - 本科一批,理科,材料类,165,519,525.01,538,
2024,河南,普招 - 本科一批,理科,安全工程,61,517,525.48,536,
2024,河南,联合办学,理科,电子信息工程（与郑州信息科技职业学院联办）,50,497,501.98,518,
2024,河南,普招 - 地方专项,文科,经济学类,1,535,535.00,535,
2024,河南,普招 - 地方专项,文科,工商管理类,3,532,533.00,534,
2024,河南,普招 - 地方专项,文科,法学,19,531,533.47,538,
2024,河南,普招 - 地方专项,理科,物流管理与工程类,1,529,529.00,529,
2024,河南,普招 - 地方专项,理科,经济学类,2,527,528.00,529,
2024,河南,普招 - 地方专项,理科,计算机类,12,530,535.92,547,
2024,河南,普招 - 地方专项,理科,机械设计制造及其自动化,12,530,533.33,542,
2024,河南,普招 - 地方专项,理科,工业工程类,4,527,528.00,529,
2024,河南,普招 - 地方专项,理科,工商管理类,4,528,528.00,528,
2024,河南,普招 - 地方专项,理科,飞行器设计与工程,11,527,533.09,549,
2024,河南,普招 - 地方专项,理科,飞行器动力工程,4,528,533.25,548,
2024,河南,普招 - 地方专项,理科,电子信息类,12,529,531.25,537,
2024,河南,普招 - 地方专项,理科,电气工程及其自动化,12,533,536.67,543,
2024,河南,普招 - 地方专项,理科,材料类,2,527,527.50,528,
2024,河南,普招 - 飞行技术,理科,飞行技术,20,462,486.30,530,
2024,河南,普招 - 国家专项,文科,经济与贸易类,2,546,546.00,546,
2024,河南,普招 - 国家专项,文科,经济学类,2,545,545.50,546,
2024,河南,普招 - 国家专项,文科,金融学类,3,542,542.67,544,
2024,河南,普招 - 国家专项,文科,工商管理类,3,542,545.33,550,
2024,河南,普招 - 国家专项,文科,法学,2,550,557.00,564,
2024,河南,普招 - 国家专项,理科,经济学类,4,548,549.00,550,
2024,河南,普招 - 国家专项,理科,金融学类,5,547,548.20,550,
2024,河南,普招 - 国家专项,理科,计算机类,5,550,552.80,557,
2024,河南,普招 - 国家专项,理科,机械设计制造及其自动化,5,551,552.40,556,
2024,河南,普招 - 国家专项,理科,工业工程类,4,539,543.25,551,
2024,河南,普招 - 国家专项,理科,工商管理类,5,538,547.20,560,
2024,河南,普招 - 国家专项,理科,飞行器设计与工程,5,548,550.00,555,
2024,河南,普招 - 国家专项,理科,飞行器动力工程,5,547,549.00,551,
2024,河南,普招 - 国家专项,理科,电子信息类,5,550,552.00,557,
2024,河南,普招 - 国家专项,理科,电气工程及其自动化,5,552,553.20,554,
2024,河南,艺术类,理科,环境设计 (中外合作办学),5,471.5,473.85,475.25,
2024,河南,艺术类,理科,产品设计 (中外合作办学),5,467.5,471.90,477.5,
2024,河南,艺术类,理科,设计学类,8,485.25,489.94,497,
2024,河南,艺术类,理科,动画,6,483.75,488.13,501.75,
2024,河南,艺术类,理科,航空服务艺术与管理,5,486,498.40,513,
2024,河南,艺术类,文科,环境设计 (中外合作办学),40,478.25,481.69,488.75,
2024,河南,艺术类,文科,产品设计 (中外合作办学),40,483.25,487.03,501.5,
2024,河南,艺术类,文科,设计学类,88,494.5,499.27,520.75,
2024,河南,艺术类,文科,动画,49,492.5,497.58,515.25,
2024,河南,艺术类,文科,航空服务艺术与管理,57,445,478.53,522,
2024,河南,中外合作办学,理科,飞行器设计与工程 (中外合作办学),58,501,506.24,526,
2024,河南,中外合作办学,理科,自动化 (中外合作办学),51,485,491.16,504,
2024,河南,中外合作办学,理科,质量管理工程 (中外合作办学),51,473,476.33,490,
2024,河南,中外合作办学,理科,信息管理与信息系统 (中外合作办学),51,477,481.12,488,
2024,河南,中外合作办学,理科,材料成型及控制工程 (中外合作办学),51,474,479.20,499,
2024,河南,专升本,文理综合,档案学,39,37,/,77,退役士兵
2024,河南,专升本,文理综合,档案学,67,193,/,252,
2025,河南,联合办学,理 / 物理,电子信息工程 (与郑州信息科技职业学院联办),50,536,543.16,566,
2025,河南,普通类,理 / 物理,自动化,27,572,573.81,581,
2025,河南,普通类,理 / 物理,质量管理工程,42,503,520.12,557,
2025,河南,普通类,理 / 物理,行政管理,6,533,537.33,544,
2025,河南,普通类,理 / 物理,信息管理与信息系统,24,544,552.67,567,
2025,河南,普通类,理 / 物理,物流管理,36,504,528.92,550,
2025,河南,普通类,理 / 物理,无人驾驶航空器系统工程,25,574,577.4,588,
2025,河南,普通类,理 / 物理,外国语言文学类,12,532,543.42,553,
2025,河南,普通类,理 / 物理,土木工程,90,554,555.42,561,
2025,河南,普通类,理 / 物理,图书情报与档案管理类,14,524,537.71,563,
2025,河南,普通类,理 / 物理,探测制导与控制技术,26,570,572,578,
2025,河南,普通类,理 / 物理,数学与应用数学,55,554,557.85,568,
2025,河南,普通类,理 / 物理,数据计算及应用,54,554,557.39,568,
2025,河南,普通类,理 / 物理,市场营销,44,502,525.57,557,
2025,河南,普通类,理 / 物理,审计学,53,539,548.64,587,
2025,河南,普通类,理 / 物理,人力资源管理,51,503,524.2,539,
2025,河南,普通类,理 / 物理,人工智能,87,561,564.47,572,
2025,河南,普通类,理 / 物理,能源与动力工程,57,565,568.54,576,
2025,河南,普通类,理 / 物理,贸易经济,6,532,538.83,545,
2025,河南,普通类,理 / 物理,经济学,54,524,535.76,552,
2025,河南,普通类,理 / 物理,经济统计学,80,504,521.95,569,
2025,河南,普通类,理 / 物理,金融学,36,528,537.75,554,
2025,河南,普通类,理 / 物理,金融科技,48,503,518.98,553,
2025,河南,普通类,理 / 物理,交通运输 (空管与签派方向),28,564,568.14,576,
2025,河南,普通类,理 / 物理,交通运输,55,554,558.04,569,
2025,河南,普通类,理 / 物理,计算机类,238,561,565.74,582,
2025,河南,普通类,理 / 物理,机械设计制造及其自动化,178,566,569.57,582,
2025,河南,普通类,理 / 物理,会计学 (注册会计师方向),71,545,555.39,575,
2025,河南,普通类,理 / 物理,会计学,72,549,559.61,581,
2025,河南,普通类,理 / 物理,环境工程,19,554,556.95,559,
2025,河南,普通类,理 / 物理,航空航天工程,27,578,581.33,594,
2025,河南,普通类,理 / 物理,国际经济与贸易,6,547,549.33,554,
2025,河南,普通类,理 / 物理,工业设计,51,555,558.61,565,
2025,河南,普通类,理 / 物理,工业工程,94,503,530.77,581,
2025,河南,普通类,理 / 物理,工商管理,48,505,525.06,551,
2025,河南,普通类,理 / 物理,工程管理,38,524,538.32,560,
2025,河南,普通类,理 / 物理,给排水科学与工程,24,556,557.96,559,
2025,河南,普通类,理 / 物理,飞行器质量与可靠性,48,571,572.77,578,
2025,河南,普通类,理 / 物理,飞行器制造工程,55,571,572.93,583,
2025,河南,普通类,理 / 物理,飞行器运维工程,58,570,571.93,593,
2025,河南,普通类,理 / 物理,飞行器适航技术,24,571,572.63,577,
2025,河南,普通类,理 / 物理,飞行器设计与工程,62,575,578.13,596,
2025,河南,普通类,理 / 物理,飞行器动力工程,52,573,574.9,593,
2025,河南,普通类,理 / 物理,法语,8,504,518.63,540,
2025,河南,普通类,理 / 物理,法学,14,557,563.29,573,
2025,河南,普通类,理 / 物理,电子信息类,206,560,564.07,576,
2025,河南,普通类,理 / 物理,电气工程及其自动化,90,574,577.9,592,
2025,河南,普通类,理 / 物理,大数据管理与应用,50,545,550.6,562,
2025,河南,普通类,理 / 物理,城乡规划,10,512,522.9,536,
2025,河南,普通类,理 / 物理,车辆工程,74,559,561.93,569,
2025,河南,普通类,理 / 物理,财务管理,50,535,540.1,554,
2025,河南,普通类,理 / 物理,材料类,176,554,558.38,568,
2025,河南,普通类,理 / 物理,安全工程,51,554,558.1,561,
2025,河南,普通类,文 / 历史,中国语言文学类,90,555,559.03,572,
2025,河南,普通类,文 / 历史,行政管理,13,556,559.08,562,
2025,河南,普通类,文 / 历史,外国语言文学类,98,550,552.72,564,
2025,河南,普通类,文 / 历史,图书情报与档案管理类,28,550,554.93,571,
2025,河南,普通类,文 / 历史,贸易经济,38,550,552.84,562,
2025,河南,普通类,文 / 历史,国际经济与贸易,38,552,556.53,569,
2025,河南,普通类,文 / 历史,法语,22,550,553.82,565,
2025,河南,普通类,文 / 历史,法学,60,563,568.15,577,
2025,河南,普招 - 地方专项,理 / 物理,物流管理,6,553,557.17,561,
2025,河南,普招 - 地方专项,理 / 物理,审计学,5,561,562,566,
2025,河南,普招 - 地方专项,理 / 物理,经济学,5,558,559.2,561,
2025,河南,普招 - 地方专项,理 / 物理,金融学,5,556,558.8,561,
2025,河南,普招 - 地方专项,理 / 物理,计算机类,7,574,575.29,577,
2025,河南,普招 - 地方专项,理 / 物理,机械设计制造及其自动化,7,575,576.57,579,
2025,河南,普招 - 地方专项,理 / 物理,会计学 (注册会计师方向),5,561,562.8,564,
2025,河南,普招 - 地方专项,理 / 物理,工业工程,7,553,556.86,561,
2025,河南,普招 - 地方专项,理 / 物理,工程管理,5,553,555.6,560,
2025,河南,普招 - 地方专项,理 / 物理,飞行器设计与工程,5,579,582.6,586,
2025,河南,普招 - 地方专项,理 / 物理,飞行器动力工程,5,578,579,582,
2025,河南,普招 - 地方专项,理 / 物理,电子信息类,7,574,574.71,577,
2025,河南,普招 - 地方专项,理 / 物理,电气工程及其自动化,7,578,580,582,
2025,河南,普招 - 地方专项,理 / 物理,材料类,5,573,573.8,575,
2025,河南,普招 - 地方专项,理 / 物理,安全工程,5,573,573.2,574,
2025,河南,普招 - 地方专项,文 / 历史,中国语言文学类,6,564,566.5,570,
2025,河南,普招 - 地方专项,文 / 历史,外国语言文学类,4,564,564.25,565,
2025,河南,普招 - 地方专项,文 / 历史,图书情报与档案管理类,2,568,568.5,569,
2025,河南,普招 - 地方专项,文 / 历史,贸易经济,4,564,566.25,568,
2025,河南,普招 - 地方专项,文 / 历史,法语,4,563,565,567,
2025,河南,普招 - 地方专项,文 / 历史,法学,6,570,571.33,576,
2025,河南,普招 - 飞行技术,理 / 物理,飞行技术,20,528,545.5,591,
2025,河南,普招 - 国家专项,理 / 物理,审计学,3,567,570.67,577,
2025,河南,普招 - 国家专项,理 / 物理,人工智能,3,579,580,581,
2025,河南,普招 - 国家专项,理 / 物理,经济学,3,563,566,571,
2025,河南,普招 - 国家专项,理 / 物理,金融学,3,559,562.33,566,
2025,河南,普招 - 国家专项,理 / 物理,计算机类,5,579,579.2,580,
2025,河南,普招 - 国家专项,理 / 物理,机械设计制造及其自动化,5,580,581,582,
2025,河南,普招 - 国家专项,理 / 物理,会计学 (注册会计师方向),3,564,565,567,
2025,河南,普招 - 国家专项,理 / 物理,飞行器制造工程,3,584,588,596,
2025,河南,普招 - 国家专项,理 / 物理,飞行器设计与工程,3,587,592,599,
2025,河南,普招 - 国家专项,理 / 物理,飞行器动力工程,3,581,582.67,584,
2025,河南,普招 - 国家专项,理 / 物理,电子信息类,5,579,579.8,580,
2025,河南,普招 - 国家专项,理 / 物理,电气工程及其自动化,5,583,584.2,587,
2025,河南,普招 - 国家专项,理 / 物理,材料类,2,579,579,579,
2025,河南,普招 - 国家专项,文 / 历史,中国语言文学类,4,558,566,572,
2025,河南,普招 - 国家专项,文 / 历史,图书情报与档案管理类,2,564,566,568,
2025,河南,普招 - 国家专项,文 / 历史,贸易经济,4,555,557.75,561,
2025,河南,普招 - 国家专项,文 / 历史,法学,4,569,577.5,586,
2025,河南,艺术类,文 / 历史,视觉传达设计,40,512,514.33,519.25,
2025,河南,艺术类,文 / 历史,环境设计 (中外合作办学),45,490,493.11,504.25,
2025,河南,艺术类,文 / 历史,环境设计,13,507.5,510.04,515.75,
2025,河南,艺术类,文 / 历史,航空服务艺术与管理,53,491.25,501.67,549.75,
2025,河南,艺术类,文 / 历史,动画,49,509.5,511.92,521.25,
2025,河南,艺术类,文 / 历史,产品设计 (中外合作办学),45,495.75,498.15,507.25,
2025,河南,艺术类,文 / 历史,产品设计,13,511,513.35,517,
2025,河南,艺术类,理 / 物理,视觉传达设计,5,505.5,509.45,517.25,
2025,河南,艺术类,理 / 物理,环境设计 (中外合作办学),6,476.25,480.92,486.25,
2025,河南,艺术类,理 / 物理,环境设计,2,497.5,500.88,504.25,
2025,河南,艺术类,理 / 物理,航空服务艺术与管理,6,501.25,506.54,520.5,
2025,河南,艺术类,理 / 物理,动画,6,504.25,515.46,534.25,
2025,河南,艺术类,理 / 物理,产品设计 (中外合作办学),6,486.5,490.79,497.5,
2025,河南,艺术类,理 / 物理,产品设计,2,505.75,508.38,511,
2025,河南,中外合作办学,理 / 物理,自动化 (中外合作办学),44,518,526.11,551,
2025,河南,中外合作办学,理 / 物理,质量管理工程 (中外合作办学),44,488,496.48,524,
2025,河南,中外合作办学,理 / 物理,信息管理与信息系统 (中外合作办学),44,498,506.11,521,
2025,河南,中外合作办学,理 / 物理,飞行器设计与工程 (中外合作办学),58,547,555.71,585,
2025,河南,中外合作办学,理 / 物理,材料成型及控制工程 (中外合作办学),44,510,513.41,522,
2025,河南,专升本,文理综合,档案学,64,25.126,48.06,84.26,退役士兵
2025,河南,专升本,文理综合,档案学,70,209,229.56,263,
2025,河南,专升本,文理综合,档案学,1,236,236,236,建档立卡
